id_news,title,date
21387241.0,Alcalde Gervoy Paredes recibió al remero olímpico Eber Sanhueza,2021-08-20
21379496.0,Municipalidad de Puerto Montt reabre el Parque Urbano Luis Ebel,2021-12-13
21887579.0,35 juntas de vecinos participaron de jornada sobre Consulta Ciudadana en Alerce,2021-09-05
22335285.0,Chofer abandona auto tras choque,2021-12-06
21889391.0,Cámara de Comercio de Puerto Montt manifestó preocupación por falta de trabajadores en el sector,2021-08-09
21889394.0,Empresa catalana conoció el proyecto municipal del Puerto de Cruceros de Puerto Montt,2021-08-21
21887359.0,Cámara de Comercio Puerto Montt responde a alcalde enfatizando es su rol técnico y no político,2021-12-24
21887491.0,Cámara de Comercio de Puerto Montt estrecha lazos con Indonesia,2021-12-09
21910405.0,Detectan primer caso de la variante Ómicron en la Región de Los Lagos,2021-12-16
21889917.0,Gremios manifestaron su satisfacción y valoraron el avance de Puerto Montt a fase 4,2021-07-22
47523253.0,Potencian pericias para aclarar mortal incendio,2021-08-13
47522779.0,Diego Rivera celebra el mes de la fotografía con exposiciones e inicio de un taller,2021-08-21
47519446.0,Una persona muere tras colisión frontal y vecinos reclaman mal estado de la ruta,2021-07-16
47525434.0,Conductor huyó para evitar control de Carabineros en Puerto Montt,2021-09-25
47527708.0,Club de Natación de Castro clasificó a tres deportistas a los Juegos de la Araucanía 2021,2021-10-10
22515438.0,Municipio llamará a licitación para carpeta de 2da multicancha en parque Chuyaca,2021-09-22
47527193.0,Confirman una positiva evolución de niño hospitalizado tras ser vacunado,2021-10-07
47526503.0,Establecen nuevos recorridos para buses en Fresia,2021-10-03
47528196.0,Trasladan a reos de Osorno hasta Puerto Montt por una pelea en el módulo 2,2021-11-03
47517786.0,A la cárcel imputado por robar al interior de autos con inhibidor de alarma,2021-07-09
47531504.0,Estrenarán obra con marionetas híbridas en el Paseo Talca,2021-11-11
47531107.0,Decretan prisión preventiva para imputado por femicidio frustrado,2021-11-21
47530387.0,Capturan a 3 presuntos asaltantes de taxistas,2021-11-12
47533944.0,Terminal de buses de Puerto Montt registra caída de 50% en salidas,2021-12-21
22333625.0,"Este domingo se desarrolla tercera fecha del campeonato ""Mujeres a la Cancha""",2021-10-24
22326102.0,Senadores por la zona aguardan concreción un centro oncológico,2021-09-03
21428550.0,Elecciones gremiales: Francisca Sanz asume la presidencia de la CCHC Puerto Montt,2021-08-17
21429056.0,"Hospital Puerto Montt reitera llamado a profesionales de enfermería, auxiliares de servicio, técnicos y estudiantes de la salud para reforzar equipos",2021-07-08
21378780.0,Ministerio de las Culturas y el Gobierno Regional de Los Lagos trabajarán en conjunto por el patrimonio regional.,2021-11-09
21887829.0,Carabineros detiene a tres personas por robo con intimidación y tráfico de drogas en Puerto Montt,2021-11-13
21888148.0,Cámara de Comercio de Puerto Montt participó en encuentro empresarial junto a otros 37 gremios del país,2021-09-29
21888471.0,PDI detiene a dos ciudadanos extranjeros por microtráfico en Puerto Montt,2021-10-29
21888472.0,OS9 de Carabineros investiga secuestro en Puerto Montt. No descartan vinculaciones con el sicariato,2021-10-28
21379187.0,DIPUTADO ESPINOZA LLAMA AL GOBIERNO A AUTORIZAR CARNADAS BIOLÓGICAS PARA LA PESCA DE LA MANTARRAYA.,2021-10-20
21378807.0,Gremio médico rechaza cierre de camas críticas implementadas en Hospital Ancud,2021-10-02
21476672.0,Puerto Montt: Obras de reparación de Plaza de Armas concluirán a fines de segundo semestre,2021-09-07
47520720.0,Drones han sido fundamentales en desarticulación de bandas delictivas,2021-07-04
47519466.0,"Puerto Montt se farrea triunfo, pero mantiene el liderato en la Primera B",2021-07-16
47524835.0,Fiestas Patrias y fase 4 en toda la provincia de Llanquihue auguran reactivación del turismo,2021-09-13
47522829.0,Matronas y tecnólogos médicos se unen a jornada de protesta nacional,2021-08-27
47520428.0,Puerto Montt quedó como único líder de la Primera B,2021-08-10
47524804.0,Construyen enrocado en Pelluco para brindar protección al camino,2021-09-19
22595957.0,Siguen labores de aseo tras el 18-O,2021-10-21
47522897.0,El lugar de votación de las candidatas Provoste y Narváez,2021-08-22
47526662.0,(Viene de la página anterior),2021-10-05
47522811.0,De visita Puerto Montt buscará mantenerse en la cima de la B,2021-08-24
47523828.0,Hoy se inicia una nueva fecha del Torneo de Primera B,2021-09-22
47525675.0,Puerto Montt venció a Rangers y quedó tercero en la Primera B,2021-10-05
22335300.0,Regional de baloncesto femenino master parte en la Escuela Angelmó,2021-12-06
21910387.0,“Reactívate Centros y Barrios Comerciales Pyme” de Sercotec adjudicó subsidios a tres barrios comerciales en la región de Los Lagos,2021-11-18
47519436.0,Asociación atlética organiza cita que marca regreso de las competencias,2021-07-15
47522457.0,El deporte ciencia local se reactiva y anuncia primer torneo desde 2019,2021-08-12
47526666.0,Respetar los derechos de los animales fue la principal solicitud en marcha,2021-10-05
22333392.0,Impiden ingreso a la Isla de un kilo de marihuana,2021-11-16
22336236.0,Juan Méndez se convirtió en el primer refuerzo de Puerto Montt,2021-12-27
22396430.0,Investigan origen de osamentas humanas fuera de las sepulturas en cementerio,2021-11-11
22515399.0,Gremio médico rechaza cierre de camas críticas implementadas en Hospital Ancud,2021-10-01
47527939.0,Gremio médico rechaza cierre de camas críticas en el Hospital de Ancud,2021-10-04
47520811.0,Puerto Montt postulará para ser sede de mundial de máxibasquetbol en 2023,2021-07-29
22334668.0,Investigan causa de incendio en sector Colonia Tres Puentes,2021-11-10
22334700.0,Investigan origen de osamentas humanas fuera de las sepulturas en cementerio,2021-11-11
22330546.0,Hospital de Puerto Montt descarta parto en una silla de ruedas,2021-11-05
21381509.0,Hualaihue: Madre rifará una parcela para costear educación de sus 4 hijos y ayudara a UCI de Puerto Montt,2021-07-19
21886914.0,Carabineros detiene a cuatro sujetos por robo frustrado a empresa en Puerto Montt,2021-12-28
21888786.0,Municipio de Puerto Montt gestiona beneficios de Turismo Familiar para vecinos de la comuna,2021-10-06
21380594.0,Puerto Montt: Autoridades de Salud realizan llamado al autocuidado tras anuncio que la ciudad avanza a fase de preparación,2021-07-05
21476026.0,Puerto Montt vs. Coquimbo: Aumentan aforo del estadio Chinquihue para partido,2021-10-07
47518355.0,Una persona muere y 3 quedan graves en accidente,2021-07-25
47520261.0,Universidad Austral oficializa nombramiento de vicerrector,2021-08-05
47522159.0,Extraño olor activó protocolo de emergencia en el hospital,2021-08-13
47526375.0,Concejo aprobó $1.500 millones para entrega de útiles escolares,2021-10-02
22332038.0,Delfines visitan a Magallanes con la ilusión de volver con los tres puntos,2021-09-16
22336115.0,Descubren más de 3 kilos de pasta base ocultos en una encomienda de morrones,2021-12-30
21890132.0,Alcalde Paredes solicita recursos para que Estadio Chinquihue pueda acoger competencias internacionales,2021-07-11
21392491.0,Alcalde Paredes recibió al remero olímpico Eber Sanhueza,2021-08-23
21389875.0,Autoridades evalúan avance de Diagnóstico de Transporte y Movilidad en Puerto Varas y Plan Intercomunal Lago Llanquihue - Puerto Montt,2021-08-11
21378241.0,Concejo aprueba recursos para estudio de pavimentación y evacuación de aguas,2021-12-28
21387184.0,Puerto Montt: Autoridades visitan Escuela Argentina y explican el retorno presencial a clases,2021-07-22
47519160.0,Más de 20 mil personas están morosas de los servicios básicos,2021-07-21
47529621.0,Planteles de educación superior apuestan por la presencialidad,2021-10-25
47528667.0,Dudan de representatividad de consulta por baja participación,2021-10-20
22595145.0,"""Mago"" Valdivia es un posible fichaje de Coquimbo Unido, según Esteban Paredes",2021-08-22
47522653.0,Sismo en DPM: Renuncian dirigenta y técnico del fútbol femenino,2021-08-20
21889339.0,Indagan falla eléctrica en incendio donde murieron dos adultos mayores en Puerto Montt,2021-08-18
47519164.0,Una mujer está en riesgo vital tras ser apuñalada en el cuello por su pareja,2021-07-21
47526792.0,Salud evalúa estado del edificio del ex hospital para implementar ahí un centro geriátrico,2021-10-09
22334939.0,Puerto Montt fue un digno rival y cayó luchando en caldera nortina,2021-12-02
22334988.0,La campaña de Boric apunta a integrar a todo el mundo social,2021-12-04
47534282.0,Salud intensifica aplicación de las dosis de refuerzo en la región,2021-12-29
47523759.0,Pretenden que el Hospital de Castro detecte la variante delta y Chiloé suma 3 bloqueos de pase por incumplimientos,2021-08-27
47517972.0,Rechazan inédito recurso a favor de los dos falsos constructores: ambos siguen prófugos,2021-07-07
21385018.0,Comunidad regional vivió una viaje arqueológico en tercer día del Festival de la Ciencia.,2021-10-23
47533308.0,Ministerio de Justicia rebajó la condena a acusado de violación,2021-12-10
22334696.0,Bomberos e instituciones planifican labores para prevenir incendios,2021-11-11
22336216.0,Autoridades acusan presencia de piromános en emergencia de La Vara,2021-12-27
47524145.0,Mediante votación popular elegirán las 6 estatuas del nuevo Parque Costanera,2021-09-04
22335214.0,"El ""Zanahoria"" Perez y los ex Puerto Montt que la rompieron en Primera",2021-12-13
22597269.0,Ciclistas de todo el país participaron en el Primer Campeonato Nacional de Ruta,2021-07-27
47522270.0,Se disputa una nueva fecha del torneo nacional de Primera B,2021-09-01
47529330.0,ABA Ancud visita esta noche al CEB y presenta al nortamericano Brown,2021-10-24
21887554.0,Municipio de Puerto Montt y ambientalistas promoverán protección de humedales en el borde costero,2021-09-07
21912771.0,Más de 10 mil trabajadores de la región de Los Lagos reciben el primer pago del IFE Laboral,2021-10-06
21914756.0,Gremio del transporte de la provincia de Palena se encuentra paralizado,2021-07-13
47519418.0,Trabajador de Angelmó es encontrado muerto en la avenida del mismo nombre,2021-07-15
47523906.0,"Pasajero que portaba medio kilo de droga en un bus fue ""delatado"" por can detector",2021-09-09
22332784.0,Cápsula aborda dos sitios arqueológicos de Ancud,2021-10-25
22395485.0,Asignan $200 millones para financiar tres proyectos en Río Negro,2021-09-18
47530364.0,Analizan dificultades en acceso a la justicia de las mujeres discapacitadas,2021-11-14
47524808.0,Dos viviendas y dos bodegas se quemaron en incendio en el sector de Senda Sur,2021-09-19
21940105.0,Gobierno difunde Anticipo Solidario para pago de cotizaciones en la Región de Los Lagos,2021-08-10
21428403.0,Desde el 01 de septiembre: Urgencia Pediátrica del Hospital Puerto Montt retorna a dependencias del edificio Q,2021-08-28
21912055.0,Con un avión y un helicóptero realizarán evacuaciones aeromédicas en la provincia de Palena y Llanquihue,2021-10-20
21443205.0,Entre el 21 y 23 de diciembre: En Puerto Varas se jugará Cuadrangular de Básquetbol “Copa Retorno 2021”,2021-12-18
21426794.0,Mesa de Género y Diversidad UACh Puerto Montt organiza agenda para agosto,2021-08-13
21887362.0,Alcalde de Puerto Montt acusa que Cámara de Comercio es parte del problema del comercio ambulante,2021-12-24
21888154.0,Quedan solo dos días para postular a Encuentros de Música Clásica en la Sala Teatro Diego Rivera,2021-09-20
22327006.0,Hinchas agotan las entradas para reencontrarse con el líder de la Primera B en el Chinquihue,2021-08-13
22335157.0,"Identifican como zona de riesgo el llamado ""túnel"" de Puerto Montt",2021-11-29
47518763.0,Parte proceso de construcción de la nueva Biblioteca Regional,2021-07-11
47519108.0,Parte proceso de construcción de la nueva Biblioteca Regional,2021-07-11
47526382.0,Comencemos juntos a ejercitarnos de forma lúdica y progresiva para mejorar nuestra calidad de vida,2021-10-02
22597704.0,Detienen a joven que se vistió de carabinero para Halloween,2021-11-03
47528647.0,Un triunfazo de Puerto Montt en el norte lo consolida en zona liguillera,2021-10-23
21425575.0,Autoridades de Salud refuerzan llamado a la ciudadanía sobre el uso adecuado de los antibióticos,2021-12-01
21386760.0,Dirección de Educación Municipal de Puerto Montt condenó robos y destrozos en establecimientos municipales de la comuna,2021-08-16
21379741.0,Alcaldes piden al Gobierno recursos para apoyar la Trazabilidad,2021-12-07
47521062.0,Condenan a 10 años de cárcel a acusado de homicidio: víctima tenía 23 lesiones,2021-08-02
47529102.0,Diez clubes de Primera B exigen sanción contra San Marcos,2021-10-28
22396486.0,Diez clubes de Primera B exigen sanción contra San Marcos,2021-10-28
47527900.0,Cambio de mando en carabineros,2021-10-16
21913441.0,Cámara Chilena de la Construcción en Puerto Montt fomenta participación femenina en el rubro,2021-08-31
47523073.0,Las chicas del Albiverde se anotan importante triunfo ante La Serena,2021-08-30
47522835.0,Confirman seis nuevos sospechosos de la variante delta en la región,2021-08-27
47518961.0,Alcalde creará banco de suelo comunal y un plan de vivienda,2021-07-10
47517744.0,Casos activos retroceden a niveles de fines de 2020,2021-07-02
47518967.0,PDI desbarata un narco delivery que vendía marihuana y fármacos,2021-07-10
47518988.0,Rancheras puertomontinas quieren llegar al Grammy,2021-07-10
47519284.0,Hijas del Temporal aplastaron a Wanderers en goleada de 4-0,2021-07-18
47526131.0,Región sumó 11 nuevos contagios y disminuyen a 121 los casos activos,2021-09-29
22331989.0,Agrupación Del Barrio Puerto Cueca Sureña lanza disco,2021-09-10
22322691.0,Gendarmes incautan celulares y droga ocultos en televisores de Alto Bonito,2021-10-22
21469481.0,Atrapan a 5 sospechosos de asaltar un camión de cigarrillos en Puerto Montt,2021-12-02
21473473.0,Positiva evolución presenta niño de Frutillar hospitalizado tras ser vacunado contra el coronavirus,2021-10-06
21432318.0,Cinco Donantes de órganos ha habido este año en el Hospital Puerto Montt,2021-09-29
21473209.0,Puerto Montt: anuncian ordenanza municipal contra el acoso callejero,2021-12-01
21469827.0,“Desmunicipalización sin despidos”: Profesores marchan en Puerto Montt,2021-10-13
21888702.0,"Poco más de 3 mil personas votaron en la consulta ciudadana de Alerce, equivalente al 10% de las habilitadas para hacerlo",2021-10-18
21380461.0,Puerto Montt: Ruta V815 fue tomada el día de ayer por vecinos del sector,2021-07-20
21383511.0,Delegado Geisse se reúne con Cónsul de Argentina en Puerto Montt,2021-11-22
21470605.0,"La fallida funa de mujer ""antivacuna"" que hizo ""famoso"" a restaurante chileno",2021-07-29
47527664.0,Cursan unas 900 multas al mes a vehículos mal estacionados,2021-10-11
22334722.0,Contraloría detecta irregularidades en el pago de las obras de la pileta,2021-11-24
47531324.0,Secuestro ligado a conflicto entre narcos termina con 4 detenidos,2021-10-29
21940415.0,Venezolano que dejó a su esposa en riesgo vital quedó en prisión preventiva en Puerto Montt,2021-07-21
47520877.0,Trabajador murió cuando realizaba tareas de jardinería en una empresa,2021-08-01
21475408.0,Plan Paso a Paso: 3 comunas de la región de Los Lagos avanzaron a Preparación,2021-12-23
21473307.0,Hombre intentó suicidarse arrojándose desde viaducto de Puerto Montt,2021-11-29
21475929.0,Hallaron cadáver colgando de un árbol en Puerto Montt,2021-11-01
47524768.0,Exigirán pase de movilidad para poder ingresar a la Fiesta de la Chilenidad,2021-09-17
47518761.0,Comercio de Puerto Montt vivió el sábado más intenso tras iniciar Fase 3,2021-07-11
22331160.0,Autoridades se reúnen y definen criterios para la vuelta a clases municipales en Puerto Montt,2021-07-22
21432883.0,La descontaminación del aire fue la temática que marcó las jornadas en la XIV Escuela Ambiental de Invierno,2021-08-07
22331362.0,Delfines se imponen al Vial y retoman liderato del ascenso,2021-08-02
47527189.0,Seremi admite que no están las herramientas para erradicar a la gente en situación de calle,2021-10-07
47519569.0,Más de 200 deportistas reviven al ciclismo nacional en Puerto Montt,2021-07-25
47532325.0,Poca vacunación por terceras dosis agrava alza de contagiados,2021-11-29
22329030.0,Vecinos apuestan a que Alerce comuna pueda significar un mayor desarrollo que seguir unido a Puerto Montt,2021-10-12
22323075.0,Puerto Montt juega al misterio con DT y suenan nuevos jugadores,2021-12-29
22335316.0,Vencer o morir: los Delfines definen su paso en la revancha ante Copiapó,2021-12-01
22335201.0,Un padre y sus dos hijos mueren en incendio en población Montealegre de Puerto Varas,2021-12-13
21427646.0,Residencia para personas con discapacidad más austral de Chile se inaugura en la región de Los Lagos,2021-10-21
21385670.0,En Puerto Montt se instala residencia más austral para personas con discapacidad,2021-10-21
21386593.0,"Municipalidad de Puerto Montt deberá cancelar 84 millones de pesos a Padre que denunció muerte de su hija de 8 años, por Daño Moral y Atención no oportuna, ocurrida en el SAPU de Alerce el año 2014",2021-08-26
21410500.0,Diputado Santana llama a comprometer un “pacto de buena vecindad” que ponga fin a episodios de contaminación en Cal Austral,2021-10-27
47525062.0,Renunció director de Turismo de la Municipalidad,2021-09-21
22520877.0,En la Regata de Primavera 2021: Mucho colorido y vida náutica brindaron veleristas a la Bahía de Puerto Varas,2021-10-05
22336180.0,Rostros nacionales de campaña refuerzan actividades de cierre,2021-12-15
22328964.0,Salud Mental en el Mes de las Personas Mayores,2021-10-09
22596841.0,Festival de la Ciencia Los Lagos 2021,2021-10-23
47529095.0,Puerto Montt se farrea el triunfo y deja escapar puntos de oro en casa,2021-10-28
47519561.0,Una persona muere y tres quedan graves en accidente,2021-07-25
47522101.0,Torneo reunió a un centenar de rugbistas en la Villa Olímpica,2021-09-05
22335253.0,Municipalidad de Puerto Montt envía camiones con ayuda para víctimas,2021-12-11
21443647.0,Santo Tomás Puerto Montt comenzó proceso de matrícula 2022,2021-10-15
21432353.0,Obras de arte de 17 artistas visuales de la región saldrán a espacios públicos,2021-09-29
21392095.0,Vecinos de Alerce decidirán si quieren ser comuna en Consulta Ciudadana,2021-08-26
21378810.0,Encuesta ULagos : Alcalde Carrillo es el mejor evaluado en la región de los Lagos,2021-11-05
47522721.0,El ISP confirmó 3 casos positivos de variante delta en Osorno,2021-09-10
47521129.0,Acogen a trámite un recurso contra la instalación de una salmonera,2021-08-05
22396561.0,Santiago Morning y Deportes Temuco empatan 1 a 1 en la primera semifinal,2021-11-26
21890108.0,"Labocar indaga muerte de un joven al interior de vivienda en Laderas del Tepual, en Puerto Montt",2021-07-06
21473884.0,"[VIDEO] ""No te creo"": Pateo preciso de director técnico se volvió viral en Tik Tok",2021-09-16
21476405.0,Colegió suspendió clases presenciales ante caso sospechoso de variante Delta,2021-08-27
21887888.0,Aumentan toma de PCR y vacunación se extiende hasta los sábados en Puerto Montt,2021-11-11
21887488.0,Hospital Puerto Montt incrementará prestaciones oncológicas para pacientes adultos e infantiles,2021-12-12
21888220.0,"Incautan drogas, armas blancas y celulares en cárcel Alto Bonito de Puerto Montt",2021-09-17
47524302.0,Cuatro personas lesionadas deja colisión de un taxi colectivo con un bus en Ejército,2021-09-05
47517958.0,Puerto Montt recién verá acción el jueves 15 ante San Marcos de Arica,2021-07-06
47525404.0,Bomberos de la Cuarta Compañía reciben su nuevo carrobomba,2021-09-13
47524419.0,Cámara de Comercio pide revisar casos de mipymes excluidas de bonos,2021-09-09
22332946.0,Provoste se reunió con trabajadores y prometió apoyar cierre a las 19 horas,2021-10-03
22336314.0,Educación Municipal de Puerto Montt dio inicio al proceso de matrículas,2021-12-18
47529156.0,Puerto Montt 45 busca el tricampeonato en nacional de maxibasquet en Temuco,2021-10-30
47532871.0,Desde La Serena llega una inédita propuesta teatral,2021-12-07
47534280.0,"Chilote pierde la vida en accidente en cruce Avellanal, cerca del sector de Pargua",2021-12-29
22334792.0,Internos del Complejo Penitenciario Alto Bonito iniciaron curso para ser soldadores,2021-11-17
22335406.0,Castro se despidió con derrota de Copa Chile,2021-12-16
22335138.0,Incendio destruye una casa y deja serios daños en otras dos,2021-12-05
22336001.0,La soledad de un hombre y su oficio se revela hoy en el teatro,2021-12-17
22330630.0,Difundirán política pública regional en 36 espacios,2021-11-04
22333864.0,Paratleta castreño logra dos oros en los Juegos Para-Araucanía,2021-11-28
22334047.0,Pesar causa en Quellón muerte de vecino tras volcamiento de móvil,2021-12-29
21426549.0,Obras Públicas inaugura obra sectorial de asfalto que une el tramo Lago Chapo-Puerto Montt,2021-08-24
21469344.0,Malas noticias: Puerto Montt retrocede a Fase 2,2021-12-09
21450176.0,Puerto Montt: Alcalde ofreció recintos municipales para reuniones de Convención Constituyente,2021-07-08
21475600.0,"Encuentran más uniformes originales de Carabineros en tienda que arrendó ""disfraz"" a joven por Halloween",2021-11-04
21426896.0,Con “ronda impacto” Carabineros recibe nuevos vehículos policiales,2021-12-24
21476008.0,"Chacal de Puerto Montt a 6 años de asesinato a Paola Vega: ""Hay unos que cometen delitos más graves y están en libertad"" [VIDEO]",2021-10-29
21380350.0,Usuarios de Zona Franca de la Provincia de Palena son capacitados por Aduanas,2021-08-23
21384864.0,Municipio entregó 48 tótem de sanitización para locales asociados de Agatur,2021-10-21
21383184.0,Los Lagos ganó a Los Ríos en básquetbol varones y se coronó campeón de los Juegos de la Araucanía 2021.,2021-12-05
21380005.0,Los Lagos campeón de los Juegos de la Araucanía,2021-12-06
21887964.0,Senador Quinteros emplaza a MINSAL a cumplir compromisos con el centro oncológico de Fundación López Pérez,2021-12-01
21939823.0,Implementan medidas ante aumento de viajeros en el Terminal de Buses de Puerto Montt,2021-09-16
21887948.0,Concejo Municipal de Puerto Montt aprueba Plan Comunal de Salud 2022,2021-11-30
21888716.0,Contraloría detecta cambios presupuestarios sin autorización del Concejo Municipal de Puerto Montt,2021-10-13
47528861.0,Analizan acceso a la justicia,2021-10-16
21475194.0,Planta salmonera debió ser evacuada por fuga de amoniaco,2021-12-27
47526369.0,Puerto Montt es una de las ciudades con más víctimas por homicidio,2021-10-02
47528630.0,Otro asalto afecta a 2 funcionarios de la educación en Puerto Montt,2021-10-23
22330460.0,Advierten sobre la importación de nuevas prácticas delictivas,2021-10-31
21379309.0,Red Patagonia Cultural celebra 80 años del Teatro Nacional Chileno,2021-11-22
21889454.0,Bomberos descartó emanación de gas en el HRP: Se indaga descomposición de restos orgánicos,2021-08-12
47529763.0,CEB Femenino cayó en su duelo ante la UFRO y bajó al tercer puesto,2021-11-08
47528773.0,Notario fue suspendido como sanción disciplinaria,2021-10-14
47534187.0,Familias disfrutaron al aire libre de una jornada navideña,2021-12-26
21890106.0,Gervoy Paredes anuncia consulta para que Alerce se transforme en comuna,2021-07-16
21890119.0,Vecinos de Panitao se toman la Ruta-815 por mal estado del camino,2021-07-20
21469514.0,Falleció niño de 4 años gravemente herido tras sufrir accidente de tránsito junto a su familia,2021-11-17
21474359.0,Dejará las cuarentenas: Puerto Montt pasará a fase 3 de Preparación esta semana,2021-07-05
21475340.0,Rescatan a hombre tras grave peligro de inmersión: Intentó cruzar nadando por las aguas de un canal,2021-12-23
21473747.0,Carabinero que arrojó lacrimógena a joven en medio de protesta fue dado de baja,2021-09-21
21477267.0,Joven fue encontrado sin vida en el comedor de su casa: Investigan causa de muerte,2021-07-07
21888448.0,Encuentran el cadáver de un hombre en un sitio eriazo de Puerto Montt,2021-11-01
21470607.0,Hombre falleció tras volcarse en un tractor,2021-07-24
47524748.0,Moreira pide plan especial para Chiloé que reduzca la brecha en materia de acceso a servicios,2021-08-30
22331855.0,El Velero presenta a dos refuerzos en la previa del partido con San Felipe,2021-08-28
22597769.0,En octubre de 2022 se entregará la primera fase de cuesta Ejército,2021-12-22
22328603.0,El camino a la movilidad eléctrica,2021-09-27
21428689.0,Gobierno señala que inversión pública en la región de Los Lagos superará los 655 mil millones de pesos durante 2021: Destacan entre los proyectos la Concesión del Hospital de Puerto Varas,2021-07-28
21426145.0,Festival de la Ciencia Los Lagos invita a familias a experimentar a través del arte,2021-10-12
21380640.0,Piden trabajar en una política regional de infraestructura por saturación de cementerios,2021-11-03
21379282.0,Comité de Género de la Corte de Puerto Montt y Carabineros abordan dificultades en el acceso a la Justicia de Mujeres Víctimas de Violencia,2021-09-22
21387670.0,Piden revisar cámaras y teléfono de joven chilota encontrada sin vida en Puerto Montt,2021-07-28
22335846.0,"""El Estado de Excepción es un tanque de oxígeno que usa el gobierno para gobernar""",2021-12-09
47524933.0,Crece la expectación ante un probable regreso de los cruceros a Puerto Montt,2021-09-14
47519489.0,Conaf denunció corte ilegal de bosque nativo en terreno destinado a proyecto inmobiliario,2021-07-23
22336077.0,"Relajo, ruralidad y temores: claves para baja vacunación de refuerzo",2021-12-24
47526997.0,Unas cuarenta personas viven en las calles de Puerto Montt,2021-10-06
47523309.0,Incendio fue intencional y hay detenido por doble homicidio,2021-08-17
47517614.0,Advierten que aún no hay información del proyecto de viviendas,2021-07-01
47519417.0,Hay 11 contactos estrechos de la variante delta en la región,2021-07-15
22334890.0,Acusan a inmobiliaria de seguir talando árboles en obras de Alto La Paloma,2021-11-27
47529795.0,Descenso de San Marcos de Arica podría beneficiar a los Delfines,2021-11-10
47532194.0,Servicio de Salud no entregará terreno para construir el centro oncológico,2021-12-01
47533666.0,"El ""Viking Jupiter"" trajo de regreso la temporada de cruceros a Puerto Montt",2021-12-20
47530666.0,Acusan a inmobiliaria de seguir talando árboles en obras de Alto La Paloma,2021-11-27
22336066.0,Delfines se desmantelan y recién en enero habría un nuevo técnico,2021-12-25
21378251.0,Autoridades analizan situación de incendios forestales en la región de Los Lagos,2021-12-27
21889461.0,Otra tragedia: Dos adultos mayores mueren en un incendio en la capital regional,2021-08-18
21911110.0,Carabineros detiene en Puerto Varas a sujeto que estuvo 6 años prófugo,2021-11-13
22332685.0,Invitan a seminario sobre humedales no urbanos,2021-10-12
21476812.0,Encuentran cadáver en la región de Los Lagos: Habría fallecido de hipotermia,2021-07-20
21474169.0,Hasta por 30 mil pesos: Sujeto fue condenado a arresto domiciliario por vender falsos permisos colectivos por internet,2021-08-10
21476344.0,¿Supiste? Corte de agua afectará a diversos sectores de Puerto Montt por 6 horas,2021-09-09
21474044.0,Encuentran cuerpo de hombre sin vida en una plaza: Se desconoce causa de su muerte,2021-08-24
21476678.0,Víctima fatal de incendio tenía tan solo 19 años: Estaba a meses de egresar de cuarto medio,2021-08-25
21473584.0,Cuerpo sin vida fue encontrado en borde costero por pescadores: Investigan causas de su muerte,2021-10-26
21941000.0,Comercio de Puerto Montt ofició a autoridades por el fin al toque de queda,2021-09-24
21939892.0,Dos personas en situación de calle fallecieron en las últimas horas en la región,2021-08-09
21888183.0,Hospital de Puerto Montt hizo llamado a auxiliares de servicio y técnicos paramédicos para reemplazos,2021-11-19
21836909.0,Carabinero de Puerto Montt fue formalizado por lesiones leves contra su polola en Osorno,2021-08-18
21469239.0,4 vehículos fueron violentamente impactados por camión: Presentó supuesto corte de frenos,2021-12-14
21470613.0,Camionero fue encontrado sin vida en estacionamiento de servicentro: Investigan causas de su muerte,2021-07-30
21887418.0,El próximo martes parten obras de ampliación de Cuesta Ejército en Puerto Montt,2021-12-15
21887420.0,Padres de menores atacados con un machete por un sujeto en el sector de Alerce solicitan diligencias a la Fiscalía,2021-12-09
21909642.0,Declaran Alerta Temprana Preventiva para la región de Los Lagos por sistema frontal,2021-12-30
47519163.0,Vecinos se toman Ruta Costera y revelan que 15 personas han muerto en esta vía,2021-07-21
47517093.0,La provincia de Osorno sumó 41 casos de coronavirus este domingo y un fallecido,2021-07-05
47524644.0,Suman 19 médicos a recintos de salud de las provincias de Llanquihue y Palena,2021-09-07
22396767.0,Promoción fue suspendida mientras se define denuncia contra Melipilla,2021-12-13
22334649.0,Se negaron a ser vocales de mesa y terminaron detenidos por la policía,2021-11-22
47529615.0,Santiago Morning se metió en puestos de ascenso en la Primera B,2021-11-02
47524968.0,Hasta mayo de 2022 se extenderán obras de mejoramiento de la plaza de Armas,2021-09-20
47527088.0,Delfines visitan a Temuco con la ilusión de seguir en la lucha por el liderato,2021-10-08
47528283.0,Con el cesto femenino se inicia inédita versión de los Juegos de la Araucanía,2021-10-27
47522760.0,Movimiento Sophie invita a una velatón por todos los niños violentados del país,2021-08-21
47533687.0,Chilotes campeonan en el baloncesto con la región en Juegos de la Araucanía,2021-12-06
47534364.0,Se comienza a definir Copa Chile: Puerto Varas y el CEB retornan a la acción,2021-12-11
47535106.0,Fundación entrega ayuda en artículos clínicos,2021-12-23
22332849.0,Aduanas incautó cocaína en una barcaza que navegaba con dirección a Chaitén,2021-09-23
22323404.0,Centinela Español recordó 89 años con encuentro deportivo,2021-11-13
22334609.0,Más de 7 kilómetros a caballo viajó una mujer para denunciar agresión,2021-11-20
22335854.0,Más de mil pacientes son atendidos por VIH en el hospital: inquieta tardío diagnóstico,2021-12-09
